employee_id,nom,prenom,genre,date_naissance,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,manager_id,temps_partiel,taux_activite
2879,Michel,Camille,F,1991-11-26,camille.michel@datascope.fr,Finance,Paris,CDI,2022-03-06,2.8,3805.0,1201,Oui,100
2244,Vincent,Marie,M,1971-06-09,marie.vincent@datascope.fr,RH,Grenoble,Alternance,2015-10-20,9.2,900,2645,Non,100
3392,Vincent,Nicolas,M,1983-11-08,nicolas.vincent@datascope.fr,Marketing,Lyon,CDI,2016-07-18,8.5,2986.0,2245,Non,100
2761,Bernard,Inès,F,1974-08-31,inès.bernard@datascope.fr,Informatique,Toulouse,Alternance,2016-05-11,8.6,1294.0,1127,Non,100
1927,Vincent,Alice,F,1981-05-15,alice.vincent@datascope.fr,Informatique,Paris,CDD,2015-10-25,9.2,1397.0,1247,Non,100
2317,Bertrand,Sophie,M,1966-10-28,sophie.bertrand@datascope.fr,Opérations,Toulouse,Interim,2015-07-27,9.4,2933.0,2525,Oui,100
3148,Fournier,Lucas,F,1985-07-01,lucas.fournier@datascope.fr,R&D,Nice,CDI,2020-02-26,4.8,1867.0,3016,Non,100
2126,Laurent,Hugo,M,2000-01-18,hugo.laurent@datascope.fr,Opérations,Lille,Interim,2020-05-24,4.6,3015.0,1201,Oui,80
2535,Bernard,Théo,F,1971-09-13,théo.bernard@datascope.fr,Direction,Marseille,CDI,2021-02-15,3.9,1930.0,2619,Non,100
3062,Petit,Marie,M,1990-01-18,marie.petit@datascope.fr,Informatique,Lyon,CDI,2023-11-04,1.2,2403.0,1127,Non,100
3189,Lefebvre,Louis,M,1987-09-28,louis.lefebvre@datascope.fr,Finance,Lille,CDI,2017-07-01,7.5,2467.0,3378,Oui,80
2360,Robert,Théo,F,1966-06-14,théo.robert@datascope.fr,RH,Lyon,CDI,2018-04-24,6.7,4053.0,2645,Oui,100
1044,Dubois,Pierre,M,1981-01-01,pierre.dubois@datascope.fr,Marketing,Nantes,Alternance,2017-04-11,7.7,1072.0,1247,Non,80
2781,Bernard,Antoine,M,1992-04-14,antoine.bernard@datascope.fr,Logistique,Strasbourg,Stage,2024-10-29,0.2,900,1641,Non,100
1147,Fournier,Pierre,F,1992-02-17,pierre.fournier@datascope.fr,Direction,Lille,CDI,2019-09-24,5.3,2575.0,2525,Non,50
2488,Bertrand,Nicolas,F,1985-05-25,nicolas.bertrand@datascope.fr,Finance,Lyon,CDI,2015-08-24,9.4,2048.0,,Oui,80
2485,Petit,Hugo,NB,2000-07-06,hugo.petit@datascope.fr,R&D,Marseille,CDI,2016-03-11,8.8,1553.0,2597,Oui,100
3371,Lefebvre,Camille,F,1968-11-06,camille.lefebvre@datascope.fr,Direction,Lyon,CDI,2022-10-27,2.2,1947.0,2122,Non,50
2762,Fournier,Théo,M,1994-07-18,théo.fournier@datascope.fr,RH,Marseille,CDD,2016-04-25,8.7,2143.0,,Oui,100
2196,David,Nicolas,F,1983-12-11,nicolas.david@datascope.fr,Commercial,Lille,CDI,2015-10-02,9.2,3301.0,2525,Non,100
1068,Dubois,Emma,F,1968-08-02,emma.dubois@datascope.fr,Commercial,Nantes,CDD,2022-07-23,2.4,2486.0,1561,Non,100
2012,Dubois,Antoine,F,1993-04-23,antoine.dubois@datascope.fr,R&D,Nantes,CDD,2022-10-23,2.2,2394.0,2619,Non,50
1754,Vincent,Sophie,F,1977-06-30,sophie.vincent@datascope.fr,Finance,Toulouse,Alternance,2023-07-30,1.4,900,1818,Oui,100
2262,Thomas,Camille,F,1969-05-10,camille.thomas@datascope.fr,Commercial,Bordeaux,CDD,2017-03-07,7.8,2024.0,1569,Non,100
2187,Simon,Nicolas,M,1999-06-07,nicolas.simon@datascope.fr,RH,Grenoble,CDI,2019-04-27,5.7,3211.0,1401,Oui,50
2605,David,Louis,NB,1973-07-09,louis.david@datascope.fr,Commercial,Nantes,CDI,2018-11-06,6.2,2727.0,1519,Non,100
2189,Dubois,Alice,F,1969-02-25,alice.dubois@datascope.fr,RH,Lyon,CDI,2019-06-22,5.5,2783.0,1519,Oui,80
1412,Robert,Hugo,M,1972-09-25,hugo.robert@datascope.fr,Opérations,Marseille,CDI,2019-05-08,5.7,1871.0,1880,Non,80
2438,Robert,Léa,F,1984-10-31,léa.robert@datascope.fr,Informatique,Nice,Alternance,2018-10-19,6.2,934.0,,Non,80
2632,Robert,Léa,F,1980-01-04,léa.robert@datascope.fr,Logistique,Bordeaux,CDI,2016-08-29,8.3,1740.0,1413,Non,100
1063,David,Antoine,M,1997-10-29,antoine.david@datascope.fr,Finance,Lille,CDI,2021-10-07,3.2,4156.0,2122,Non,100
3176,Roux,Inès,M,1977-08-20,inès.roux@datascope.fr,Finance,Nantes,CDI,2017-11-08,7.1,2950.0,1005,Non,100
2503,Richard,Alice,F,1966-11-29,alice.richard@datascope.fr,Informatique,Strasbourg,Alternance,2023-11-29,1.1,968.0,1413,Oui,100
3295,Bernard,Léa,F,1987-08-31,léa.bernard@datascope.fr,RH,Bordeaux,CDD,2019-04-27,5.7,2660.0,,Non,100
2523,David,Louis,NB,1982-10-30,louis.david@datascope.fr,Marketing,Marseille,CDD,2023-06-20,1.5,2618.0,1957,Oui,100
1616,Bernard,Thomas,F,1977-01-05,thomas.bernard@datascope.fr,Finance,Marseille,CDI,2016-09-22,8.3,3526.0,,Non,100
3184,Moreau,Sophie,M,1967-09-18,sophie.moreau@datascope.fr,Juridique,Toulouse,Alternance,2018-05-26,6.6,940.0,2619,Oui,80
2193,Michel,Julie,F,2014-06-25,julie.michel@datascope.fr,Marketing,Paris,CDI,2023-06-10,1.6,,,Non,100
1128,Michel,Marie,NB,1979-09-08,marie.michel@datascope.fr,Direction,Toulouse,CDD,2021-09-07,3.3,2953.0,1247,Non,100
1121,Roux,Alice,NB,1992-06-16,alice.roux@datascope.fr,Direction,Lille,CDD,2016-10-16,8.2,3236.0,,Non,100
1093,Lefebvre,Julie,M,1997-04-27,julie.lefebvre@datascope.fr,Juridique,Marseille,CDI,2019-03-17,5.8,1863.0,1569,Non,100
2343,Thomas,Hugo,F,2000-01-10,hugo.thomas@datascope.fr,Marketing,Strasbourg,CDI,2023-03-04,1.8,2170.0,2630,Non,100
3289,Fournier,Julie,M,2015-06-28,julie.fournier@datascope.fr,Marketing,Lille,CDI,2020-12-01,4.1,,1307,Non,100
3056,Richard,Louis,NB,1989-11-01,louis.richard@datascope.fr,Marketing,Paris,CDD,2017-06-29,7.5,3000.0,1413,Oui,100
2469,Bernard,Chloé,F,1976-06-10,chloé.bernard@datascope.fr,Logistique,Marseille,CDI,2015-01-24,9.9,2266.0,2645,Non,100
1301,David,Marie,F,1996-01-12,marie.david@datascope.fr,Commercial,Paris,CDI,2022-06-05,2.6,1817.0,1194,Oui,100
1746,Vincent,Inès,F,1974-11-15,inès.vincent@datascope.fr,Finance,Lyon,CDI,2022-05-01,2.7,2045.0,1519,Non,80
3394,Durand,Pierre,F,1988-03-21,pierre.durand@datascope.fr,Commercial,Bordeaux,Interim,2016-07-07,8.5,2666.0,2607,Non,50
2058,Durand,Chloé,F,1987-12-02,chloé.durand@datascope.fr,Juridique,Lyon,CDI,2017-03-09,7.8,2490.0,,Non,50
1897,Leroy,Emma,M,1976-04-26,emma.leroy@datascope.fr,Opérations,Strasbourg,CDD,2015-06-02,9.6,3315.0,3016,Non,100
2235,Michel,Alice,F,1978-04-03,alice.michel@datascope.fr,Informatique,Paris,Stage,2019-03-13,5.8,900,1127,Non,50
2565,Fournier,Paul,F,1966-05-31,paul.fournier@datascope.fr,Informatique,Strasbourg,CDD,2016-04-25,8.7,4289.0,1519,Non,100
2930,Petit,Antoine,F,1994-07-08,antoine.petit@datascope.fr,Logistique,Nice,Stage,2021-09-26,3.3,900,2525,Non,100
2120,Leroy,Paul,F,1980-05-17,paul.leroy@datascope.fr,RH,Strasbourg,CDD,2021-12-01,3.1,2320.0,1948,Non,100
1966,Petit,Sarah,M,1993-02-01,sarah.petit@datascope.fr,Logistique,Nice,CDI,2017-07-30,7.4,1472.0,,Non,100
1735,Martin,Louis,F,1985-10-31,louis.martin@datascope.fr,Juridique,Paris,Interim,2020-11-17,4.1,2218.0,,Non,100
2981,Richard,Alice,M,1986-11-21,alice.richard@datascope.fr,Marketing,Nantes,CDI,2023-07-27,1.4,2889.0,2122,Non,100
1934,Fournier,Chloé,F,1969-11-12,chloé.fournier@datascope.fr,Direction,Nantes,CDD,2021-02-04,3.9,2454.0,,Oui,100
1898,Michel,Antoine,NB,1990-01-04,antoine.michel@datascope.fr,Opérations,Strasbourg,CDD,2021-08-16,3.4,1513.0,1136,Non,100
2321,Robert,Théo,F,1986-05-25,théo.robert@datascope.fr,Informatique,Grenoble,CDI,2021-07-29,3.4,2931.0,,Non,100
2977,David,Louis,M,1983-09-03,louis.david@datascope.fr,Commercial,Marseille,CDI,2021-09-16,3.3,2692.0,2619,Non,100
3376,Bertrand,Paul,M,1983-02-01,paul.bertrand@datascope.fr,Opérations,Strasbourg,CDI,2021-11-30,3.1,2412.0,2967,Oui,100
1416,Vincent,Nicolas,F,1984-11-16,nicolas.vincent@datascope.fr,R&D,Nice,Alternance,2024-04-22,0.7,1160.0,1790,Non,100
2239,Vincent,Emma,M,1985-04-26,emma.vincent@datascope.fr,Marketing,Nantes,CDI,2017-02-09,7.9,2241.0,,Non,100
1642,Michel,Paul,M,1985-10-15,paul.michel@datascope.fr,Juridique,Lyon,CDI,2016-08-29,8.3,4000.0,,Non,100
2150,Moreau,Lucas,F,1971-12-08,lucas.moreau@datascope.fr,Finance,Lille,CDD,2024-07-26,0.4,2710.0,,Oui,100
2448,Martin,Marie,M,1968-11-16,marie.martin@datascope.fr,Logistique,Nantes,CDD,2021-03-15,3.8,,2597,Non,100
1421,Laurent,Romain,M,1973-09-24,romain.laurent@datascope.fr,Finance,Grenoble,CDI,2024-10-18,0.2,2570.0,1569,Oui,100
1576,Robert,Léa,M,1979-08-26,léa.robert@datascope.fr,Juridique,Strasbourg,CDI,2019-03-07,5.8,1819.0,2122,Non,80
2746,Leroy,Alice,F,1979-05-26,alice.leroy@datascope.fr,Finance,Nice,Interim,2019-04-12,5.7,3344.0,2607,Non,100
1501,Roux,Sophie,F,1997-10-21,sophie.roux@datascope.fr,R&D,Toulouse,CDI,2023-12-22,1.0,4551.0,1569,Oui,100
3028,Garcia,Inès,M,2013-09-05,inès.garciadatascope.fr,Finance,Paris,CDI,2024-07-31,0.4,0,1194,Non,80
2988,David,Marie,F,1977-12-27,marie.david@datascope.fr,RH,Lille,CDI,2015-02-27,9.8,2303.0,1179,Non,100
2645,Laurent,Marie,M,2012-06-14,marie.laurent@datascope.fr,Finance,Lyon,CDI,2020-09-02,4.3,0,1100,Non,80
1928,Laurent,Sophie,F,1987-11-07,sophie.laurent@datascope.fr,Informatique,Grenoble,CDD,2015-12-10,9.1,2443.0,2067,Non,50
1347,Thomas,Antoine,F,2000-09-24,antoine.thomas@datascope.fr,Marketing,Lille,CDD,2016-06-01,8.6,1592.0,,Oui,100
1619,Petit,Nicolas,M,1996-12-23,nicolas.petit@datascope.fr,Opérations,Grenoble,CDI,2020-03-20,4.8,2498.0,,Non,100
1117,Garcia,Hugo,F,1971-03-09,hugo.garcia@datascope.fr,Marketing,Lille,CDI,2023-12-28,1.0,2503.0,3118,Non,100
3264,Simon,Paul,F,1984-08-25,paul.simon@datascope.fr,R&D,Strasbourg,CDD,2016-11-30,8.1,1261.0,2630,Non,50
2354,Roux,Julie,F,1968-02-17,julie.roux@datascope.fr,Marketing,Paris,CDI,2024-05-07,0.7,1872.0,1195,Oui,80
1721,Fournier,Thomas,F,1974-11-20,thomas.fournier@datascope.fr,Juridique,Paris,Alternance,2015-04-07,9.7,1706.0,1247,Non,100
1191,Martin,Sarah,F,1979-10-20,sarah.martin@datascope.fr,R&D,Strasbourg,CDD,2019-10-21,5.2,2059.0,3378,Non,100
3271,Leroy,Nicolas,M,1982-05-18,nicolas.leroy@datascope.fr,Finance,Bordeaux,Stage,2019-03-10,5.8,900,2619,Non,100
1366,Dubois,Alice,F,1975-06-22,alice.dubois@datascope.fr,Commercial,Nantes,CDI,2015-09-28,9.3,2789.0,1136,Non,100
1523,Petit,Romain,F,1983-03-21,romain.petit@datascope.fr,Marketing,Grenoble,CDD,2019-04-16,5.7,1736.0,3004,Oui,100
2574,Laurent,Léa,M,1990-07-01,léa.laurent@datascope.fr,Juridique,Lille,Stage,2024-04-11,0.7,900,3004,Non,80
1409,Michel,Thomas,F,1966-09-26,thomas.michel@datascope.fr,Logistique,Paris,CDD,2016-09-08,8.3,1289.0,2421,Non,100
1711,Simon,Pierre,M,1992-03-03,pierre.simon@datascope.fr,R&D,Lille,Alternance,2024-08-20,0.4,900,2607,Non,100
1155,Vincent,Romain,F,1980-05-24,romain.vincent@datascope.fr,Direction,Grenoble,CDI,2019-05-08,5.7,2379.0,1307,Non,100
3076,Durand,Marie,F,1976-03-02,marie.durand@datascope.fr,Commercial,Lyon,CDI,2019-04-26,5.7,3495.0,,Non,50
2091,Robert,Chloé,NB,2000-07-23,chloé.robert@datascope.fr,Direction,Nantes,CDI,2015-03-28,9.8,3351.0,3016,Non,100
2295,David,Chloé,F,1980-05-19,chloé.david@datascope.fr,Informatique,Lille,Alternance,2015-12-12,9.1,1462.0,2525,Oui,100
1752,Richard,Léa,F,1974-07-23,léa.richard@datascope.fr,Juridique,Strasbourg,CDI,2023-05-09,1.6,3728.0,1335,Oui,80
3136,Simon,Antoine,M,1997-01-23,antoine.simon@datascope.fr,Finance,Nice,Alternance,2022-02-15,2.9,1193.0,1880,Non,50
1684,Garcia,Julie,F,1990-10-18,julie.garcia@datascope.fr,R&D,Bordeaux,CDD,2023-10-08,1.2,2508.0,2461,Oui,100
2157,Vincent,Antoine,M,1969-05-30,antoine.vincent@datascope.fr,Logistique,Bordeaux,CDI,2017-11-11,7.1,2406.0,1092,Non,100
3154,Leroy,Camille,NB,1997-08-25,camille.leroy@datascope.fr,R&D,Marseille,Stage,2017-12-25,7.0,900,3016,Non,80
1743,Richard,Hugo,M,1970-06-22,hugo.richard@datascope.fr,Marketing,Paris,Alternance,2015-08-19,9.4,1048.0,3378,Non,80
1470,Lefebvre,Alice,F,1969-08-15,alice.lefebvre@datascope.fr,RH,Strasbourg,Stage,2015-04-04,9.7,900,,Non,100
3187,Simon,Lucas,F,1984-01-16,lucas.simon@datascope.fr,Juridique,Grenoble,Alternance,2024-08-05,0.4,1235.0,3334,Non,100
3123,Moreau,Emma,F,1988-03-05,emma.moreau@datascope.fr,Commercial,Paris,CDI,2019-07-19,5.5,2069.0,2645,Oui,80
2183,Lefebvre,Chloé,F,1967-09-09,chloé.lefebvre@datascope.fr,Direction,Bordeaux,CDD,2016-07-17,8.5,2045.0,2525,Non,80
2721,Vincent,Chloé,F,1965-10-22,chloé.vincent@datascope.fr,Opérations,Marseille,CDI,2023-04-18,1.7,2096.0,2515,Non,100
2283,Garcia,Julie,F,1999-07-17,julie.garcia@datascope.fr,Opérations,Grenoble,Interim,2017-09-23,7.3,1966.0,2607,Oui,100
3153,Fournier,Lucas,M,1994-07-16,lucas.fournier@datascope.fr,Direction,Marseille,CDD,2017-01-08,8.0,900,2245,Non,100
2132,Michel,Antoine,M,1982-01-15,antoine.michel@datascope.fr,RH,Bordeaux,CDI,2016-04-06,8.7,2442.0,1100,Non,100
1812,Lefebvre,Lucas,F,1993-06-23,lucas.lefebvre@datascope.fr,Juridique,Toulouse,CDI,2024-02-06,0.9,1779.0,2645,Non,100
2173,Fournier,Chloé,F,1974-01-22,chloé.fournier@datascope.fr,Direction,Toulouse,CDI,2024-03-23,0.8,4166.0,3142,Non,100
2575,Laurent,Romain,M,1988-10-13,romain.laurent@datascope.fr,Commercial,Nice,CDI,2016-01-27,8.9,2903.0,2835,Non,100
2191,Richard,Julie,M,1995-02-22,julie.richard@datascope.fr,R&D,Strasbourg,CDD,2024-07-06,0.5,2232.0,1561,Non,100
2081,Petit,Julie,M,1986-11-16,julie.petit@datascope.fr,Finance,Strasbourg,CDI,2016-03-04,8.8,2289.0,1179,Non,100
1904,Bertrand,Léa,M,2000-04-20,léa.bertrand@datascope.fr,Marketing,Lille,CDI,2023-07-12,1.5,3216.0,1136,Non,100
2138,Michel,Hugo,M,1985-03-12,hugo.michel@datascope.fr,Direction,Bordeaux,CDI,2018-06-21,6.5,2919.0,1127,Oui,100
2219,Richard,Hugo,F,1969-02-08,hugo.richard@datascope.fr,R&D,Nice,CDI,2023-07-29,1.4,2618.0,1092,Non,100
1734,David,Camille,M,1973-05-01,camille.david@datascope.fr,Commercial,Bordeaux,Stage,2017-06-26,7.5,900,1801,Non,100
1782,Robert,Paul,M,1972-06-29,paul.robert@datascope.fr,Juridique,Marseille,Stage,2015-07-18,9.5,900,2645,Non,50
3316,Durand,Camille,F,1997-09-18,camille.durand@datascope.fr,RH,Paris,Alternance,2024-12-10,0.1,1079.0,1641,Non,100
1051,Leroy,Pierre,M,1973-07-08,pierre.leroy@datascope.fr,Opérations,Grenoble,CDI,2018-05-06,6.7,2654.0,2645,Non,100
1252,Garcia,Nicolas,M,1993-08-25,nicolas.garcia@datascope.fr,Juridique,Lille,CDI,2021-06-19,3.5,1948.0,1519,Non,50
1296,Leroy,Thomas,M,1986-07-31,thomas.leroy@datascope.fr,Juridique,Toulouse,CDI,2017-03-03,7.8,3236.0,2122,Oui,100
2221,Durand,Romain,M,1967-11-17,romain.durand@datascope.fr,R&D,Strasbourg,CDI,2016-08-30,8.3,2959.0,,Non,100
2764,Roux,Pierre,M,1999-03-13,pierre.roux@datascope.fr,Opérations,Lyon,CDI,2019-01-19,5.9,1099.0,,Oui,100
3106,Bertrand,Nicolas,M,1995-03-04,nicolas.bertrand@datascope.fr,R&D,Nantes,Alternance,2016-10-31,8.2,900,3334,Oui,100
3145,Durand,Hugo,M,1993-09-03,hugo.durand@datascope.fr,Commercial,Marseille,CDI,2017-07-29,7.4,1569.0,1005,Non,100
2712,Richard,Alice,F,1974-07-27,alice.richard@datascope.fr,Logistique,Marseille,CDI,2024-10-29,0.2,2035.0,1005,Oui,50
1742,Simon,Léa,M,1982-10-07,léa.simon@datascope.fr,Informatique,Marseille,CDI,2017-02-11,7.9,2843.0,2630,Non,50
2475,David,Sophie,F,1992-03-31,sophie.david@datascope.fr,R&D,Marseille,CDD,2020-05-02,4.7,1407.0,3334,Non,50
2218,Robert,Lucas,F,1990-11-23,lucas.robert@datascope.fr,Logistique,Grenoble,CDI,2022-04-09,2.7,3453.0,1948,Non,100
1796,Vincent,Antoine,F,1979-06-09,antoine.vincent@datascope.fr,Marketing,Strasbourg,CDD,2023-10-07,1.2,1326.0,2525,Oui,50
2296,Bernard,Louis,F,1997-08-14,louis.bernard@datascope.fr,RH,Marseille,CDI,2015-01-15,10.0,3020.0,1196,Non,100
1880,Vincent,Pierre,F,2013-03-31,pierre.vincentdatascope.fr,Operations,Strasbourg,CDI,2024-10-31,-0.2,0,,Non,100
2428,Robert,Marie,M,1992-11-07,marie.robert@datascope.fr,Juridique,Bordeaux,CDI,2024-08-15,0.4,2180.0,1005,Non,50
2426,Thomas,Emma,M,1993-09-12,emma.thomas@datascope.fr,Finance,Toulouse,Interim,2021-09-29,3.3,2456.0,2597,Non,80
1340,Thomas,Thomas,F,2000-06-11,thomas.thomas@datascope.fr,RH,Nantes,CDI,2021-07-07,3.5,3067.0,1413,Non,100
2772,Petit,Chloé,NB,2000-10-02,chloé.petit@datascope.fr,Marketing,Lyon,Stage,2021-05-20,3.6,900,1136,Non,100
2351,Vincent,Paul,F,1967-10-04,paul.vincent@datascope.fr,Logistique,Marseille,CDD,2022-01-21,2.9,2888.0,1100,Non,100
3061,Leroy,Louis,M,1996-08-24,louis.leroy@datascope.fr,R&D,Marseille,Interim,2024-11-29,0.1,2489.0,1801,Non,100
2673,Vincent,Pierre,M,1982-12-19,pierre.vincent@datascope.fr,Logistique,Strasbourg,Stage,2015-02-12,9.9,900,3378,Non,100
1306,Bernard,Marie,F,1966-12-16,marie.bernard@datascope.fr,Informatique,Strasbourg,CDI,2023-05-05,1.7,1696.0,,Non,100
1399,Laurent,Théo,F,1985-03-25,théo.laurent@datascope.fr,Juridique,Lille,CDI,2021-11-07,3.1,1699.0,,Non,100
2527,Garcia,Emma,F,1992-10-27,emma.garcia@datascope.fr,Opérations,Nice,CDI,2021-12-11,3.1,3617.0,1790,Non,100
2129,Moreau,Alice,M,1971-04-27,alice.moreau@datascope.fr,Informatique,Nice,Alternance,2024-09-09,0.3,1233.0,,Non,80
2949,Garcia,Marie,M,1984-03-19,marie.garcia@datascope.fr,Opérations,Marseille,CDI,2017-01-16,8.0,2260.0,,Oui,100
1599,Garcia,Alice,F,1968-12-19,alice.garcia@datascope.fr,Commercial,Bordeaux,CDI,2019-04-22,5.7,2211.0,1801,Non,100
3129,Lefebvre,Léa,NB,1976-06-06,léa.lefebvre@datascope.fr,Marketing,Nice,CDI,2020-04-10,4.7,2732.0,2630,Oui,50
2874,Thomas,Théo,M,1999-07-23,théo.thomas@datascope.fr,Commercial,Grenoble,Interim,2023-11-28,1.1,2223.0,1179,Non,80
1949,Laurent,Julie,M,1965-08-12,julie.laurent@datascope.fr,Marketing,Nantes,CDI,2022-08-29,2.3,1480.0,1307,Non,50
1881,Robert,Camille,M,1971-06-12,camille.robert@datascope.fr,Direction,Bordeaux,CDI,2022-09-28,2.3,2507.0,1335,Non,100
2140,Robert,Nicolas,M,1975-03-02,nicolas.robert@datascope.fr,R&D,Bordeaux,Interim,2022-08-17,2.4,2681.0,2421,Oui,100
1290,Bernard,Antoine,M,1997-11-12,antoine.bernard@datascope.fr,Informatique,Marseille,Alternance,2024-02-02,0.9,1091.0,3142,Oui,100
2254,Michel,Sarah,F,1996-12-11,sarah.michel@datascope.fr,R&D,Nice,CDI,2020-08-17,4.4,3395.0,2619,Non,50
2122,Robert,Inès,F,2011-03-15,inès.robert@datascope.fr,Management,Bordeaux,Alternance,2016-01-30,8.9,0,,Non,100
1481,Leroy,Sarah,F,1993-12-09,sarah.leroy@datascope.fr,Marketing,Paris,CDI,2017-08-02,7.4,3749.0,,Non,100
1843,Fournier,Léa,M,1986-01-30,léa.fournier@datascope.fr,Opérations,Lille,CDI,2016-08-19,8.4,2409.0,,Non,80
2393,Simon,Lucas,M,1991-06-12,lucas.simon@datascope.fr,Logistique,Nice,CDI,2015-08-18,9.4,2123.0,1092,Non,100
1712,Laurent,Louis,F,1985-07-07,louis.laurent@datascope.fr,Juridique,Strasbourg,CDI,2018-06-11,6.6,2478.0,1136,Oui,100
1138,Leroy,Sophie,NB,2013-04-13,sophie.leroy@datascope.fr,Juridique,Nice,CDI,2018-03-31,6.8,,1092,Non,100
3223,Michel,Paul,M,1977-03-13,paul.michel@datascope.fr,Finance,Grenoble,CDI,2017-06-01,7.6,3593.0,2515,Non,50
1275,Michel,Julie,F,1987-01-21,julie.michel@datascope.fr,Logistique,Paris,Alternance,2020-04-13,4.7,1049.0,1401,Non,50
2097,Michel,Lucas,F,1992-02-05,lucas.michel@datascope.fr,Logistique,Toulouse,CDI,2023-10-03,1.2,3041.0,1875,Non,100
2656,Moreau,Louis,NB,1971-08-21,louis.moreau@datascope.fr,Commercial,Paris,CDD,2019-03-08,5.8,900,1335,Oui,100
1981,Fournier,Louis,M,1989-02-21,louis.fournier@datascope.fr,Direction,Grenoble,CDI,2018-07-06,6.5,2525.0,1195,Oui,100
2061,Petit,Emma,M,1976-10-09,emma.petit@datascope.fr,Direction,Strasbourg,Alternance,2016-12-03,8.1,911.0,1100,Non,100
1460,Fournier,Léa,M,2000-01-10,léa.fournier@datascope.fr,R&D,Grenoble,CDI,2017-09-10,7.3,3340.0,1747,Non,100
2135,Vincent,Inès,F,1986-04-14,inès.vincent@datascope.fr,Finance,Nice,CDI,2017-08-15,7.4,2766.0,3142,Oui,100
3341,Durand,Romain,F,1966-01-10,romain.durand@datascope.fr,RH,Marseille,CDI,2018-08-24,6.4,3159.0,1201,Non,100
2831,Martin,Emma,M,1987-08-19,emma.martin@datascope.fr,Logistique,Nice,Alternance,2023-02-05,1.9,971.0,1880,Non,100
2573,David,Nicolas,F,1979-04-25,nicolas.david@datascope.fr,RH,Nantes,CDI,2020-01-21,4.9,1694.0,1569,Oui,100
1106,Martin,Théo,NB,1996-05-04,théo.martin@datascope.fr,Marketing,Paris,Alternance,2015-12-07,9.1,1017.0,1875,Oui,100
1331,Michel,Antoine,F,1983-08-19,antoine.michel@datascope.fr,Juridique,Lille,CDI,2016-08-03,8.4,3299.0,,Non,100
1765,Michel,Marie,F,1985-02-19,marie.michel@datascope.fr,Commercial,Toulouse,CDI,2019-08-02,5.4,2413.0,1401,Non,100
2136,Vincent,Sarah,F,1997-10-21,sarah.vincent@datascope.fr,Juridique,Nantes,CDI,2017-03-29,7.8,3109.0,2835,Non,50
1218,Petit,Pierre,NB,1984-06-18,pierre.petit@datascope.fr,Juridique,Nantes,CDI,2018-11-21,6.1,2156.0,1179,Non,100
2844,Leroy,Romain,F,1975-01-08,romain.leroy@datascope.fr,Commercial,Paris,CDI,2015-05-05,9.7,2379.0,1100,Non,100
1794,Simon,Inès,M,1998-02-16,inès.simon@datascope.fr,Opérations,Toulouse,Stage,2021-02-15,3.9,900,1136,Non,100
2865,Vincent,Julie,F,1966-06-12,julie.vincent@datascope.fr,Marketing,Strasbourg,CDI,2016-07-23,8.4,3783.0,2597,Oui,80
3245,Vincent,Louis,F,1979-06-07,louis.vincent@datascope.fr,Marketing,Marseille,CDI,2024-08-23,0.4,3310.0,,Non,100
2330,Michel,Pierre,F,1966-06-19,pierre.michel@datascope.fr,RH,Bordeaux,CDD,2022-06-27,2.5,2136.0,2835,Non,80
3117,Dubois,Romain,F,1988-06-07,romain.dubois@datascope.fr,Commercial,Nantes,CDI,2016-04-19,8.7,4424.0,2619,Non,50
1393,Lefebvre,Julie,F,1993-07-29,julie.lefebvre@datascope.fr,Logistique,Grenoble,CDI,2016-10-23,8.2,2690.0,1401,Oui,100
1663,Michel,Sophie,F,1998-03-26,sophie.michel@datascope.fr,Opérations,Nantes,CDD,2022-07-04,2.5,2243.0,1247,Non,100
1976,Moreau,Sophie,F,1974-05-01,sophie.moreau@datascope.fr,Marketing,Bordeaux,CDI,2022-01-28,2.9,3113.0,,Non,100
2217,Vincent,Paul,NB,1965-09-03,paul.vincent@datascope.fr,Commercial,Nice,CDD,2016-03-19,8.8,2134.0,1201,Oui,50
1707,Richard,Alice,F,1978-01-30,alice.richard@datascope.fr,Opérations,Nantes,Alternance,2022-01-31,2.9,900,1561,Non,100
2956,Roux,Inès,F,2000-09-01,inès.roux@datascope.fr,Informatique,Nice,CDI,2021-04-07,3.7,1801.0,1005,Oui,80
1550,Petit,Camille,M,1993-12-24,camille.petit@datascope.fr,Marketing,Lyon,CDD,2019-04-16,5.7,2514.0,1790,Non,100
1081,David,Sarah,M,1973-06-23,sarah.david@datascope.fr,Juridique,Grenoble,Interim,2024-02-08,0.9,1949.0,1957,Non,100
1177,Dubois,Léa,F,1994-04-11,léa.dubois@datascope.fr,RH,Paris,CDI,2016-10-22,8.2,3259.0,1561,Non,100
2495,Petit,Chloé,F,1984-04-02,chloé.petit@datascope.fr,Juridique,Marseille,Alternance,2021-07-17,3.5,1499.0,,Non,100
1217,Richard,Antoine,M,1985-07-08,antoine.richard@datascope.fr,Direction,Nice,CDI,2023-06-25,1.5,2318.0,2515,Non,50
2115,Laurent,Inès,F,1989-04-04,inès.laurent@datascope.fr,Juridique,Lille,Alternance,2015-05-14,9.6,1273.0,3016,Non,80
