employee_id,genre,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,temps_partiel,taux_activite,age,tranche_age
1412,M,hugo.robert@datascope.fr,Opérations,Marseille,CDI,2019-05-08,5.7,1871.0,Oui,80,52,45-54 ans
2438,F,léa.robert@datascope.fr,Informatique,Nice,Alternance,2018-10-19,6.2,934.0,Oui,80,40,35-44 ans
2632,F,léa.robert@datascope.fr,Logistique,Bordeaux,CDI,2016-08-29,8.3,1740.0,Non,100,44,35-44 ans
1063,M,antoine.david@datascope.fr,Finance,Lille,CDI,2021-10-07,3.2,4156.0,Non,100,27,25-34 ans
3176,M,inès.roux@datascope.fr,Finance,Nantes,CDI,2017-11-08,7.1,2950.0,Non,100,47,45-54 ans
2503,F,alice.richard@datascope.fr,Informatique,Strasbourg,Alternance,2023-11-29,1.1,968.0,Non,100,58,55 ans et plus
3295,F,léa.bernard@datascope.fr,RH,Bordeaux,CDD,2019-04-27,5.7,2660.0,Non,100,37,35-44 ans
2523,NB,louis.david@datascope.fr,Marketing,Marseille,CDD,2023-06-20,1.5,2618.0,Non,100,42,35-44 ans
1616,F,thomas.bernard@datascope.fr,Finance,Marseille,CDI,2016-09-22,8.3,3526.0,Non,100,47,45-54 ans
3184,M,sophie.moreau@datascope.fr,Juridique,Toulouse,Alternance,2018-05-26,6.6,940.0,Oui,80,57,55 ans et plus
2193,F,julie.michel@datascope.fr,Marketing,Paris,CDI,2023-06-10,1.6,3203.0,Non,100,10,Moins de 25 ans
1128,NB,marie.michel@datascope.fr,Direction,Toulouse,CDD,2021-09-07,3.3,2953.0,Non,100,45,45-54 ans
1121,NB,alice.roux@datascope.fr,Direction,Lille,CDD,2016-10-16,8.2,3236.0,Non,100,32,25-34 ans
1093,M,julie.lefebvre@datascope.fr,Juridique,Marseille,CDI,2019-03-17,5.8,1863.0,Non,100,27,25-34 ans
2343,F,hugo.thomas@datascope.fr,Marketing,Strasbourg,CDI,2023-03-04,1.8,2170.0,Non,100,24,Moins de 25 ans
3289,M,julie.fournier@datascope.fr,Marketing,Lille,CDI,2020-12-01,4.1,2829.0,Non,100,9,Moins de 25 ans
3056,NB,louis.richard@datascope.fr,Marketing,Paris,CDD,2017-06-29,7.5,3000.0,Non,100,35,35-44 ans
2469,F,chloé.bernard@datascope.fr,Logistique,Marseille,CDI,2015-01-24,9.9,2266.0,Non,100,48,45-54 ans
1301,F,marie.david@datascope.fr,Commercial,Paris,CDI,2022-06-05,2.6,1817.0,Non,100,28,25-34 ans
1746,F,inès.vincent@datascope.fr,Finance,Lyon,CDI,2022-05-01,2.7,2045.0,Oui,80,50,45-54 ans
3394,F,pierre.durand@datascope.fr,Commercial,Bordeaux,Interim,2016-07-07,8.5,2666.0,Oui,50,36,35-44 ans
2058,F,chloé.durand@datascope.fr,Juridique,Lyon,CDI,2017-03-09,7.8,2490.0,Oui,50,37,35-44 ans
1897,M,emma.leroy@datascope.fr,Opérations,Strasbourg,CDD,2015-06-02,9.6,3315.0,Non,100,48,45-54 ans
2235,F,alice.michel@datascope.fr,Informatique,Paris,Stage,2019-03-13,5.8,900.0,Oui,50,46,45-54 ans
2565,F,paul.fournier@datascope.fr,Informatique,Strasbourg,CDD,2016-04-25,8.7,4289.0,Non,100,58,55 ans et plus
2930,F,antoine.petit@datascope.fr,Logistique,Nice,Stage,2021-09-26,3.3,900.0,Non,100,30,25-34 ans
2120,F,paul.leroy@datascope.fr,RH,Strasbourg,CDD,2021-12-01,3.1,2320.0,Non,100,44,35-44 ans
1966,M,sarah.petit@datascope.fr,Logistique,Nice,CDI,2017-07-30,7.4,1472.0,Non,100,31,25-34 ans
1735,F,louis.martin@datascope.fr,Juridique,Paris,Interim,2020-11-17,4.1,2218.0,Non,100,39,35-44 ans
2981,M,alice.richard@datascope.fr,Marketing,Nantes,CDI,2023-07-27,1.4,2889.0,Non,100,38,35-44 ans
1934,F,chloé.fournier@datascope.fr,Direction,Nantes,CDD,2021-02-04,3.9,2454.0,Non,100,55,55 ans et plus
1898,NB,antoine.michel@datascope.fr,Opérations,Strasbourg,CDD,2021-08-16,3.4,1513.0,Non,100,34,25-34 ans
2321,F,théo.robert@datascope.fr,Informatique,Grenoble,CDI,2021-07-29,3.4,2931.0,Non,100,38,35-44 ans
2977,M,louis.david@datascope.fr,Commercial,Marseille,CDI,2021-09-16,3.3,2692.0,Non,100,41,35-44 ans
3376,M,paul.bertrand@datascope.fr,Opérations,Strasbourg,CDI,2021-11-30,3.1,2412.0,Non,100,41,35-44 ans
1416,F,nicolas.vincent@datascope.fr,R&D,Nice,Alternance,2024-04-22,0.7,1160.0,Non,100,40,35-44 ans
2239,M,emma.vincent@datascope.fr,Marketing,Nantes,CDI,2017-02-09,7.9,2241.0,Non,100,39,35-44 ans
1642,M,paul.michel@datascope.fr,Juridique,Lyon,CDI,2016-08-29,8.3,4000.0,Non,100,39,35-44 ans
2150,F,lucas.moreau@datascope.fr,Finance,Lille,CDD,2024-07-26,0.4,2710.0,Non,100,53,45-54 ans
2448,M,marie.martin@datascope.fr,Logistique,Nantes,CDD,2021-03-15,3.8,1857.5,Non,100,56,55 ans et plus
1421,M,romain.laurent@datascope.fr,Finance,Grenoble,CDI,2024-10-18,0.2,2570.0,Non,100,51,45-54 ans
1576,M,léa.robert@datascope.fr,Juridique,Strasbourg,CDI,2019-03-07,5.8,1819.0,Oui,80,45,45-54 ans
2746,F,alice.leroy@datascope.fr,Finance,Nice,Interim,2019-04-12,5.7,3344.0,Non,100,45,45-54 ans
1501,F,sophie.roux@datascope.fr,R&D,Toulouse,CDI,2023-12-22,1.0,4551.0,Non,100,27,25-34 ans
3028,M,inès.garciadatascope.fr,Finance,Paris,CDI,2024-07-31,0.4,2377.5,Oui,80,11,Moins de 25 ans
2988,F,marie.david@datascope.fr,RH,Lille,CDI,2015-02-27,9.8,2303.0,Non,100,47,45-54 ans
2645,M,marie.laurent@datascope.fr,Finance,Lyon,CDI,2020-09-02,4.3,2046.5,Oui,80,12,Moins de 25 ans
1928,F,sophie.laurent@datascope.fr,Informatique,Grenoble,CDD,2015-12-10,9.1,2443.0,Oui,50,37,35-44 ans
1347,F,antoine.thomas@datascope.fr,Marketing,Lille,CDD,2016-06-01,8.6,1592.0,Non,100,24,Moins de 25 ans
1619,M,nicolas.petit@datascope.fr,Opérations,Grenoble,CDI,2020-03-20,4.8,2498.0,Non,100,28,25-34 ans
1117,F,hugo.garcia@datascope.fr,Marketing,Lille,CDI,2023-12-28,1.0,2503.0,Non,100,53,45-54 ans
3264,F,paul.simon@datascope.fr,R&D,Strasbourg,CDD,2016-11-30,8.1,1261.0,Oui,50,40,35-44 ans
2354,F,julie.roux@datascope.fr,Marketing,Paris,CDI,2024-05-07,0.7,1872.0,Oui,80,56,55 ans et plus
1721,F,thomas.fournier@datascope.fr,Juridique,Paris,Alternance,2015-04-07,9.7,1706.0,Non,100,50,45-54 ans
1191,F,sarah.martin@datascope.fr,R&D,Strasbourg,CDD,2019-10-21,5.2,2059.0,Non,100,45,45-54 ans
3271,M,nicolas.leroy@datascope.fr,Finance,Bordeaux,Stage,2019-03-10,5.8,900.0,Non,100,42,35-44 ans
1366,F,alice.dubois@datascope.fr,Commercial,Nantes,CDI,2015-09-28,9.3,2789.0,Non,100,49,45-54 ans
1523,F,romain.petit@datascope.fr,Marketing,Grenoble,CDD,2019-04-16,5.7,1736.0,Non,100,41,35-44 ans
2574,M,léa.laurent@datascope.fr,Juridique,Lille,Stage,2024-04-11,0.7,900.0,Oui,80,34,25-34 ans
1409,F,thomas.michel@datascope.fr,Logistique,Paris,CDD,2016-09-08,8.3,1289.0,Non,100,58,55 ans et plus
1711,M,pierre.simon@datascope.fr,R&D,Lille,Alternance,2024-08-20,0.4,900.0,Non,100,32,25-34 ans
1155,F,romain.vincent@datascope.fr,Direction,Grenoble,CDI,2019-05-08,5.7,2379.0,Non,100,44,35-44 ans
3076,F,marie.durand@datascope.fr,Commercial,Lyon,CDI,2019-04-26,5.7,3495.0,Oui,50,48,45-54 ans
2091,NB,chloé.robert@datascope.fr,Direction,Nantes,CDI,2015-03-28,9.8,3351.0,Non,100,24,Moins de 25 ans
2295,F,chloé.david@datascope.fr,Informatique,Lille,Alternance,2015-12-12,9.1,1462.0,Non,100,44,35-44 ans
1752,F,léa.richard@datascope.fr,Juridique,Strasbourg,CDI,2023-05-09,1.6,3728.0,Oui,80,50,45-54 ans
3136,M,antoine.simon@datascope.fr,Finance,Nice,Alternance,2022-02-15,2.9,1193.0,Oui,50,27,25-34 ans
1684,F,julie.garcia@datascope.fr,R&D,Bordeaux,CDD,2023-10-08,1.2,2508.0,Non,100,34,25-34 ans
2157,M,antoine.vincent@datascope.fr,Logistique,Bordeaux,CDI,2017-11-11,7.1,2406.0,Non,100,55,55 ans et plus
3154,NB,camille.leroy@datascope.fr,R&D,Marseille,Stage,2017-12-25,7.0,900.0,Oui,80,27,25-34 ans
1743,M,hugo.richard@datascope.fr,Marketing,Paris,Alternance,2015-08-19,9.4,1048.0,Oui,80,54,45-54 ans
1470,F,alice.lefebvre@datascope.fr,RH,Strasbourg,Stage,2015-04-04,9.7,900.0,Non,100,55,55 ans et plus
3187,F,lucas.simon@datascope.fr,Juridique,Grenoble,Alternance,2024-08-05,0.4,1235.0,Non,100,40,35-44 ans
3123,F,emma.moreau@datascope.fr,Commercial,Paris,CDI,2019-07-19,5.5,2069.0,Oui,80,36,35-44 ans
2183,F,chloé.lefebvre@datascope.fr,Direction,Bordeaux,CDD,2016-07-17,8.5,2045.0,Oui,80,57,55 ans et plus
2721,F,chloé.vincent@datascope.fr,Opérations,Marseille,CDI,2023-04-18,1.7,2096.0,Non,100,59,55 ans et plus
2283,F,julie.garcia@datascope.fr,Opérations,Grenoble,Interim,2017-09-23,7.3,1966.0,Non,100,25,25-34 ans
3153,M,lucas.fournier@datascope.fr,Direction,Marseille,CDD,2017-01-08,8.0,900.0,Non,100,30,25-34 ans
2132,M,antoine.michel@datascope.fr,RH,Bordeaux,CDI,2016-04-06,8.7,2442.0,Non,100,42,35-44 ans
1812,F,lucas.lefebvre@datascope.fr,Juridique,Toulouse,CDI,2024-02-06,0.9,1779.0,Non,100,31,25-34 ans
2173,F,chloé.fournier@datascope.fr,Direction,Toulouse,CDI,2024-03-23,0.8,4166.0,Non,100,50,45-54 ans
2575,M,romain.laurent@datascope.fr,Commercial,Nice,CDI,2016-01-27,8.9,2903.0,Non,100,36,35-44 ans
2191,M,julie.richard@datascope.fr,R&D,Strasbourg,CDD,2024-07-06,0.5,2232.0,Non,100,29,25-34 ans
2081,M,julie.petit@datascope.fr,Finance,Strasbourg,CDI,2016-03-04,8.8,2289.0,Non,100,38,35-44 ans
1904,M,léa.bertrand@datascope.fr,Marketing,Lille,CDI,2023-07-12,1.5,3216.0,Non,100,24,Moins de 25 ans
2138,M,hugo.michel@datascope.fr,Direction,Bordeaux,CDI,2018-06-21,6.5,2919.0,Non,100,39,35-44 ans
2219,F,hugo.richard@datascope.fr,R&D,Nice,CDI,2023-07-29,1.4,2618.0,Non,100,55,55 ans et plus
1734,M,camille.david@datascope.fr,Commercial,Bordeaux,Stage,2017-06-26,7.5,900.0,Non,100,51,45-54 ans
1782,M,paul.robert@datascope.fr,Juridique,Marseille,Stage,2015-07-18,9.5,900.0,Oui,50,52,45-54 ans
3316,F,camille.durand@datascope.fr,RH,Paris,Alternance,2024-12-10,0.1,1079.0,Non,100,27,25-34 ans
1051,M,pierre.leroy@datascope.fr,Opérations,Grenoble,CDI,2018-05-06,6.7,2654.0,Non,100,51,45-54 ans
1252,M,nicolas.garcia@datascope.fr,Juridique,Lille,CDI,2021-06-19,3.5,1948.0,Oui,50,31,25-34 ans
1296,M,thomas.leroy@datascope.fr,Juridique,Toulouse,CDI,2017-03-03,7.8,3236.0,Non,100,38,35-44 ans
2221,M,romain.durand@datascope.fr,R&D,Strasbourg,CDI,2016-08-30,8.3,2959.0,Non,100,57,55 ans et plus
2764,M,pierre.roux@datascope.fr,Opérations,Lyon,CDI,2019-01-19,5.9,1099.0,Non,100,25,25-34 ans
3106,M,nicolas.bertrand@datascope.fr,R&D,Nantes,Alternance,2016-10-31,8.2,900.0,Non,100,29,25-34 ans
3145,M,hugo.durand@datascope.fr,Commercial,Marseille,CDI,2017-07-29,7.4,1569.0,Non,100,31,25-34 ans
2712,F,alice.richard@datascope.fr,Logistique,Marseille,CDI,2024-10-29,0.2,2035.0,Oui,50,50,45-54 ans
1742,M,léa.simon@datascope.fr,Informatique,Marseille,CDI,2017-02-11,7.9,2843.0,Oui,50,42,35-44 ans
2475,F,sophie.david@datascope.fr,R&D,Marseille,CDD,2020-05-02,4.7,1407.0,Oui,50,32,25-34 ans
2218,F,lucas.robert@datascope.fr,Logistique,Grenoble,CDI,2022-04-09,2.7,3453.0,Non,100,34,25-34 ans
1796,F,antoine.vincent@datascope.fr,Marketing,Strasbourg,CDD,2023-10-07,1.2,1326.0,Oui,50,45,45-54 ans
2296,F,louis.bernard@datascope.fr,RH,Marseille,CDI,2015-01-15,10.0,3020.0,Non,100,27,25-34 ans
1880,F,pierre.vincentdatascope.fr,Operations,Strasbourg,CDI,2024-10-31,-0.2,0.0,Non,100,11,Moins de 25 ans
2428,M,marie.robert@datascope.fr,Juridique,Bordeaux,CDI,2024-08-15,0.4,2180.0,Oui,50,32,25-34 ans
2426,M,emma.thomas@datascope.fr,Finance,Toulouse,Interim,2021-09-29,3.3,2456.0,Oui,80,31,25-34 ans
1340,F,thomas.thomas@datascope.fr,RH,Nantes,CDI,2021-07-07,3.5,3067.0,Non,100,24,Moins de 25 ans
2772,NB,chloé.petit@datascope.fr,Marketing,Lyon,Stage,2021-05-20,3.6,900.0,Non,100,24,Moins de 25 ans
2351,F,paul.vincent@datascope.fr,Logistique,Marseille,CDD,2022-01-21,2.9,2888.0,Non,100,57,55 ans et plus
3061,M,louis.leroy@datascope.fr,R&D,Marseille,Interim,2024-11-29,0.1,2489.0,Non,100,28,25-34 ans
2673,M,pierre.vincent@datascope.fr,Logistique,Strasbourg,Stage,2015-02-12,9.9,900.0,Non,100,42,35-44 ans
1306,F,marie.bernard@datascope.fr,Informatique,Strasbourg,CDI,2023-05-05,1.7,1696.0,Non,100,58,55 ans et plus
1399,F,théo.laurent@datascope.fr,Juridique,Lille,CDI,2021-11-07,3.1,1699.0,Non,100,39,35-44 ans
2527,F,emma.garcia@datascope.fr,Opérations,Nice,CDI,2021-12-11,3.1,3617.0,Non,100,32,25-34 ans
2129,M,alice.moreau@datascope.fr,Informatique,Nice,Alternance,2024-09-09,0.3,1233.0,Oui,80,53,45-54 ans
2949,M,marie.garcia@datascope.fr,Opérations,Marseille,CDI,2017-01-16,8.0,2260.0,Non,100,40,35-44 ans
1599,F,alice.garcia@datascope.fr,Commercial,Bordeaux,CDI,2019-04-22,5.7,2211.0,Non,100,56,55 ans et plus
3129,NB,léa.lefebvre@datascope.fr,Marketing,Nice,CDI,2020-04-10,4.7,2732.0,Oui,50,48,45-54 ans
2874,M,théo.thomas@datascope.fr,Commercial,Grenoble,Interim,2023-11-28,1.1,2223.0,Oui,80,25,25-34 ans
1949,M,julie.laurent@datascope.fr,Marketing,Nantes,CDI,2022-08-29,2.3,1480.0,Oui,50,59,55 ans et plus
1881,M,camille.robert@datascope.fr,Direction,Bordeaux,CDI,2022-09-28,2.3,2507.0,Non,100,53,45-54 ans
2140,M,nicolas.robert@datascope.fr,R&D,Bordeaux,Interim,2022-08-17,2.4,2681.0,Non,100,49,45-54 ans
1290,M,antoine.bernard@datascope.fr,Informatique,Marseille,Alternance,2024-02-02,0.9,1091.0,Non,100,27,25-34 ans
2254,F,sarah.michel@datascope.fr,R&D,Nice,CDI,2020-08-17,4.4,3395.0,Oui,50,28,25-34 ans
2122,F,inès.robert@datascope.fr,Management,Bordeaux,Alternance,2016-01-30,8.9,0.0,Non,100,13,Moins de 25 ans
1481,F,sarah.leroy@datascope.fr,Marketing,Paris,CDI,2017-08-02,7.4,3749.0,Non,100,31,25-34 ans
1843,M,léa.fournier@datascope.fr,Opérations,Lille,CDI,2016-08-19,8.4,2409.0,Oui,80,38,35-44 ans
2393,M,lucas.simon@datascope.fr,Logistique,Nice,CDI,2015-08-18,9.4,2123.0,Non,100,33,25-34 ans
1712,F,louis.laurent@datascope.fr,Juridique,Strasbourg,CDI,2018-06-11,6.6,2478.0,Non,100,39,35-44 ans
1138,NB,sophie.leroy@datascope.fr,Juridique,Nice,CDI,2018-03-31,6.8,2397.0,Non,100,11,Moins de 25 ans
3223,M,paul.michel@datascope.fr,Finance,Grenoble,CDI,2017-06-01,7.6,3593.0,Oui,50,47,45-54 ans
1275,F,julie.michel@datascope.fr,Logistique,Paris,Alternance,2020-04-13,4.7,1049.0,Oui,50,37,35-44 ans
2097,F,lucas.michel@datascope.fr,Logistique,Toulouse,CDI,2023-10-03,1.2,3041.0,Non,100,32,25-34 ans
2656,NB,louis.moreau@datascope.fr,Commercial,Paris,CDD,2019-03-08,5.8,900.0,Non,100,53,45-54 ans
1981,M,louis.fournier@datascope.fr,Direction,Grenoble,CDI,2018-07-06,6.5,2525.0,Non,100,35,35-44 ans
2061,M,emma.petit@datascope.fr,Direction,Strasbourg,Alternance,2016-12-03,8.1,911.0,Non,100,48,45-54 ans
1460,M,léa.fournier@datascope.fr,R&D,Grenoble,CDI,2017-09-10,7.3,3340.0,Non,100,24,Moins de 25 ans
2135,F,inès.vincent@datascope.fr,Finance,Nice,CDI,2017-08-15,7.4,2766.0,Non,100,38,35-44 ans
3341,F,romain.durand@datascope.fr,RH,Marseille,CDI,2018-08-24,6.4,3159.0,Non,100,58,55 ans et plus
2831,M,emma.martin@datascope.fr,Logistique,Nice,Alternance,2023-02-05,1.9,971.0,Non,100,37,35-44 ans
2573,F,nicolas.david@datascope.fr,RH,Nantes,CDI,2020-01-21,4.9,1694.0,Non,100,45,45-54 ans
1106,NB,théo.martin@datascope.fr,Marketing,Paris,Alternance,2015-12-07,9.1,1017.0,Non,100,28,25-34 ans
1331,F,antoine.michel@datascope.fr,Juridique,Lille,CDI,2016-08-03,8.4,3299.0,Non,100,41,35-44 ans
1765,F,marie.michel@datascope.fr,Commercial,Toulouse,CDI,2019-08-02,5.4,2413.0,Non,100,39,35-44 ans
2136,F,sarah.vincent@datascope.fr,Juridique,Nantes,CDI,2017-03-29,7.8,3109.0,Oui,50,27,25-34 ans
1218,NB,pierre.petit@datascope.fr,Juridique,Nantes,CDI,2018-11-21,6.1,2156.0,Non,100,40,35-44 ans
2844,F,romain.leroy@datascope.fr,Commercial,Paris,CDI,2015-05-05,9.7,2379.0,Non,100,49,45-54 ans
1794,M,inès.simon@datascope.fr,Opérations,Toulouse,Stage,2021-02-15,3.9,900.0,Non,100,26,25-34 ans
2865,F,julie.vincent@datascope.fr,Marketing,Strasbourg,CDI,2016-07-23,8.4,3783.0,Oui,80,58,55 ans et plus
3245,F,louis.vincent@datascope.fr,Marketing,Marseille,CDI,2024-08-23,0.4,3310.0,Non,100,45,45-54 ans
2330,F,pierre.michel@datascope.fr,RH,Bordeaux,CDD,2022-06-27,2.5,2136.0,Oui,80,58,55 ans et plus
3117,F,romain.dubois@datascope.fr,Commercial,Nantes,CDI,2016-04-19,8.7,4424.0,Oui,50,36,35-44 ans
1393,F,julie.lefebvre@datascope.fr,Logistique,Grenoble,CDI,2016-10-23,8.2,2690.0,Non,100,31,25-34 ans
1663,F,sophie.michel@datascope.fr,Opérations,Nantes,CDD,2022-07-04,2.5,2243.0,Non,100,26,25-34 ans
1976,F,sophie.moreau@datascope.fr,Marketing,Bordeaux,CDI,2022-01-28,2.9,3113.0,Non,100,50,45-54 ans
2217,NB,paul.vincent@datascope.fr,Commercial,Nice,CDD,2016-03-19,8.8,2134.0,Oui,50,59,55 ans et plus
1707,F,alice.richard@datascope.fr,Opérations,Nantes,Alternance,2022-01-31,2.9,900.0,Non,100,46,45-54 ans
2956,F,inès.roux@datascope.fr,Informatique,Nice,CDI,2021-04-07,3.7,1801.0,Oui,80,24,Moins de 25 ans
1550,M,camille.petit@datascope.fr,Marketing,Lyon,CDD,2019-04-16,5.7,2514.0,Non,100,31,25-34 ans
1081,M,sarah.david@datascope.fr,Juridique,Grenoble,Interim,2024-02-08,0.9,1949.0,Non,100,51,45-54 ans
1177,F,léa.dubois@datascope.fr,RH,Paris,CDI,2016-10-22,8.2,3259.0,Non,100,30,25-34 ans
2495,F,chloé.petit@datascope.fr,Juridique,Marseille,Alternance,2021-07-17,3.5,1499.0,Non,100,40,35-44 ans
1217,M,antoine.richard@datascope.fr,Direction,Nice,CDI,2023-06-25,1.5,2318.0,Oui,50,39,35-44 ans
2115,F,inès.laurent@datascope.fr,Juridique,Lille,Alternance,2015-05-14,9.6,1273.0,Oui,80,35,35-44 ans
2414,M,nicolas.bertrand@datascope.fr,Finance,Grenoble,Stage,2017-09-13,7.3,900.0,Non,100,29,25-34 ans
3239,M,thomas.garcia@datascope.fr,Finance,Nantes,CDI,2023-03-26,1.8,2430.0,Oui,80,56,55 ans et plus
2715,F,pierre.simon@datascope.fr,Direction,Lyon,CDI,2021-12-01,3.1,2268.0,Non,100,43,35-44 ans
2607,M,romain.daviddatascope.fr,Operations,Lyon,CDI,2019-08-08,-1.3,0.0,Oui,50,12,Moins de 25 ans
1427,F,marie.petit@datascope.fr,Legal,Grenoble,CDI,2023-02-26,1.8,0.0,Oui,80,14,Moins de 25 ans
2040,M,thomas.petit@datascope.fr,Opérations,Marseille,CDI,2023-06-26,1.5,2605.0,Oui,50,53,45-54 ans
1691,M,paul.bernard@datascope.fr,Opérations,Toulouse,CDD,2015-03-29,9.8,3116.0,Non,100,54,45-54 ans
1449,F,sarah.durand@datascope.fr,Juridique,Paris,CDI,2019-05-02,5.7,1644.0,Oui,50,59,55 ans et plus
1548,F,pierre.thomas@datascope.fr,Commercial,Nice,CDI,2024-10-06,0.2,1613.0,Oui,50,54,45-54 ans
3315,F,sophie.robert@datascope.fr,Commercial,Nice,CDI,2024-11-23,0.1,1505.0,Non,100,48,45-54 ans
2454,F,camille.roux@datascope.fr,Informatique,Paris,Stage,2017-09-17,7.3,900.0,Non,100,46,45-54 ans
1761,F,léa.laurent@datascope.fr,Logistique,Bordeaux,CDI,2016-02-03,8.9,2693.0,Non,100,52,45-54 ans
2806,M,romain.martin@datascope.fr,Direction,Strasbourg,CDI,2019-07-06,5.5,2725.0,Oui,50,37,35-44 ans
3256,F,romain.thomas@datascope.fr,Opérations,Paris,CDI,2018-04-26,6.7,3414.0,Oui,80,32,25-34 ans
1921,F,léa.simon@datascope.fr,Opérations,Toulouse,CDI,2022-12-04,2.1,3220.0,Non,100,32,25-34 ans
1467,M,alice.petit@datascope.fr,Logistique,Strasbourg,CDI,2018-03-15,6.8,2634.0,Oui,80,54,45-54 ans
2754,F,inès.martin@datascope.fr,Opérations,Lyon,Interim,2021-03-13,3.8,2248.0,Non,100,25,25-34 ans
2939,F,inès.simon@datascope.fr,R&D,Grenoble,CDI,2015-06-15,9.5,2895.0,Oui,80,55,55 ans et plus
1850,M,louis.martin@datascope.fr,Informatique,Paris,CDI,2021-05-18,3.6,2888.0,Non,100,41,35-44 ans
2152,F,théo.richard@datascope.fr,Commercial,Lyon,CDI,2024-06-18,0.5,3579.0,Non,100,29,25-34 ans
2362,F,pierre.roux@datascope.fr,RH,Nantes,CDD,2021-11-27,3.1,2987.0,Non,100,45,45-54 ans
1424,F,emma.bertrand@datascope.fr,Commercial,Strasbourg,CDD,2017-08-21,7.4,2366.0,Oui,50,25,25-34 ans
2345,M,nicolas.richard@datascope.fr,Opérations,Toulouse,CDI,2016-11-14,8.1,2256.0,Non,100,34,25-34 ans
3364,F,louis.vincent@datascope.fr,Informatique,Toulouse,CDI,2023-12-19,1.0,2984.0,Non,100,41,35-44 ans
1199,M,lucas.david@datascope.fr,Juridique,Lille,CDI,2019-10-18,5.2,2237.0,Non,100,57,55 ans et plus
2543,M,julie.fournier@datascope.fr,Opérations,Toulouse,CDI,2021-05-07,3.7,3016.0,Oui,80,34,25-34 ans
2473,F,pierre.fournier@datascope.fr,Finance,Paris,CDD,2015-01-30,9.9,3478.0,Non,100,31,25-34 ans
2415,F,paul.moreau@datascope.fr,Finance,Grenoble,CDI,2018-04-22,6.7,2641.0,Non,100,30,25-34 ans
1886,M,inès.roux@datascope.fr,Direction,Lille,CDI,2018-05-22,6.6,3006.0,Non,100,28,25-34 ans
2753,F,hugo.laurent@datascope.fr,Juridique,Nice,Alternance,2016-05-07,8.7,1134.0,Non,100,53,45-54 ans
3317,M,nicolas.leroy@datascope.fr,Informatique,Paris,Stage,2016-01-18,9.0,,Non,100,47,45-54 ans
1613,M,inès.vincent@datascope.fr,Marketing,Paris,CDD,2023-12-26,1.0,2465.0,Oui,80,57,55 ans et plus
2594,F,chloé.roux@datascope.fr,Informatique,Strasbourg,CDD,2024-06-15,0.5,2616.0,Non,100,49,45-54 ans
2731,F,emma.vincent@datascope.fr,Commercial,Lyon,CDI,2023-07-13,1.5,3000.0,Non,100,29,25-34 ans
2889,NB,lucas.fournier@datascope.fr,Finance,Toulouse,Interim,2016-10-23,8.2,2774.0,Oui,50,53,45-54 ans
1195,M,nicolas.duboisdatascope.fr,R&D,Strasbourg,Alternance,2020-12-03,4.1,889.5,Oui,50,9,Moins de 25 ans
1573,F,alice.laurent@datascope.fr,Marketing,Nice,CDI,2023-03-25,1.8,3213.0,Non,100,50,45-54 ans
1075,F,hugo.david@datascope.fr,Marketing,Nantes,CDI,2016-08-09,8.4,2350.0,Non,100,39,35-44 ans
3238,F,marie.robert@datascope.fr,R&D,Paris,CDI,2024-03-21,0.8,3617.0,Non,100,46,45-54 ans
1861,M,emma.bernard@datascope.fr,Informatique,Toulouse,Stage,2020-09-29,4.3,900.0,Non,100,46,45-54 ans
3164,M,louis.garcia@datascope.fr,Opérations,Lille,Alternance,2022-12-22,2.0,1244.0,Oui,80,59,55 ans et plus
1838,F,sarah.martin@datascope.fr,Direction,Lyon,CDD,2021-07-15,3.5,1082.0,Non,100,55,55 ans et plus
2234,F,sarah.laurent@datascope.fr,Logistique,Paris,Stage,2019-09-15,5.3,900.0,Non,100,45,45-54 ans
2522,M,sarah.martin@datascope.fr,Commercial,Nice,CDD,2017-06-17,7.5,2341.0,Non,100,44,35-44 ans
1660,M,alice.leroy@datascope.fr,R&D,Nantes,CDI,2015-08-20,9.4,2649.0,Non,100,48,45-54 ans
2142,M,emma.michel@datascope.fr,RH,Lille,CDI,2019-12-19,5.0,2635.0,Oui,80,27,25-34 ans
1666,M,marie.leroy@datascope.fr,Juridique,Bordeaux,CDI,2016-02-03,8.9,2981.0,Oui,50,53,45-54 ans
2791,F,sarah.moreau@datascope.fr,R&D,Nice,CDI,2015-07-21,9.4,2612.0,Oui,50,49,45-54 ans
2124,M,paul.david@datascope.fr,Opérations,Toulouse,CDI,2019-03-12,5.8,2006.0,Non,100,28,25-34 ans
1146,F,chloé.moreau@datascope.fr,Commercial,Nice,CDI,2018-05-18,6.6,3398.0,Non,100,34,25-34 ans
2206,F,hugo.simon@datascope.fr,Marketing,Lyon,Interim,2024-05-09,0.6,2227.0,Oui,80,40,35-44 ans
1102,F,pierre.dubois@datascope.fr,R&D,Strasbourg,CDI,2017-09-20,7.3,3165.0,Oui,50,45,45-54 ans
3023,M,sophie.roux@datascope.fr,Informatique,Grenoble,CDI,2015-04-26,9.7,1952.0,Non,100,39,35-44 ans
2745,M,léa.robert@datascope.fr,RH,Bordeaux,CDI,2023-07-25,1.4,3144.0,Non,100,59,55 ans et plus
1090,F,emma.martin@datascope.fr,Marketing,Lyon,CDI,2015-05-03,9.7,2904.0,Non,100,44,35-44 ans
